ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,diwali,diwali_lower,diwali_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2004-10-06,94.33589437509991,29.009004741242926,195.23809341388787,94.33589437509991,94.33589437509991,18.54671513515808,18.54671513515808,18.54671513515808,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396660372,-0.5102600396660372,-0.5102600396660372,19.056975174824114,19.056975174824114,19.056975174824114,0.0,0.0,0.0,112.88260951025799
2004-10-07,94.51377874036355,27.95457952184023,193.60835407180795,94.51377874036355,94.51377874036355,18.6498716876813,18.6498716876813,18.6498716876813,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908203794,0.17589882908203794,0.17589882908203794,18.473972858599268,18.473972858599268,18.473972858599268,0.0,0.0,0.0,113.16365042804485
2004-10-08,94.6916631056272,26.85601711017803,195.1389895042478,94.6916631056272,94.6916631056272,16.240944132390723,16.240944132390723,16.240944132390723,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356201012,-1.6114527356201012,-1.6114527356201012,17.852396868010825,17.852396868010825,17.852396868010825,0.0,0.0,0.0,110.93260723801792
2004-10-11,95.22531620141814,26.33156878786745,190.8519054509758,95.22531620141814,95.22531620141814,15.508815868345007,15.508815868345007,15.508815868345007,0.0,0.0,0.0,0.0,0.0,0.0,-0.29225170016530144,-0.29225170016530144,-0.29225170016530144,15.801067568510309,15.801067568510309,15.801067568510309,0.0,0.0,0.0,110.73413206976315
2004-10-12,95.40320056668179,30.177075941099112,198.01962982043435,95.40320056668179,95.40320056668179,14.108338878736607,14.108338878736607,14.108338878736607,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591373215,-0.9664435591373215,-0.9664435591373215,15.074782437873932,15.074782437873932,15.074782437873932,0.0,0.0,0.0,109.51153944541839
2004-10-14,95.75896929720908,25.3630240338668,187.77619707712512,95.75896929720908,95.75896929720908,13.776842386143253,13.776842386143253,13.776842386143253,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908142068,0.17589882908142068,0.17589882908142068,13.600943557061834,13.600943557061834,13.600943557061834,0.0,0.0,0.0,109.53581168335234
2004-10-15,95.93685366247271,27.026567150457772,194.66409451735532,95.93685366247271,95.93685366247271,11.25725566110136,11.25725566110136,11.25725566110136,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356200694,-1.6114527356200694,-1.6114527356200694,12.868708396721425,12.868708396721425,12.868708396721425,0.0,0.0,0.0,107.19410932357407
2004-10-18,96.47050675826367,27.59599618657411,191.0457360067508,96.47050675826367,96.47050675826367,10.48719858819054,10.48719858819054,10.48719858819054,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001681285,-0.2922517001681285,-0.2922517001681285,10.77945028835867,10.77945028835867,10.77945028835867,0.0,0.0,0.0,106.9577053464542
2004-10-19,96.6483911235273,24.37243662130432,192.07343919271668,96.6483911235273,96.6483911235273,9.173876015340753,9.173876015340753,9.173876015340753,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591357777,-0.9664435591357777,-0.9664435591357777,10.14031957447653,10.14031957447653,10.14031957447653,0.0,0.0,0.0,105.82226713886806
2004-10-20,96.82627548879094,18.88861321360968,186.70708016162615,96.82627548879094,96.82627548879094,9.028046416658233,9.028046416658233,9.028046416658233,0.0,0.0,0.0,0.0,0.0,0.0,-0.510260039666358,-0.510260039666358,-0.510260039666358,9.538306456324591,9.538306456324591,9.538306456324591,0.0,0.0,0.0,105.85432190544917
2004-10-21,97.00415985405459,23.32631509110232,191.32265633422776,97.00415985405459,97.00415985405459,9.152632869282673,9.152632869282673,9.152632869282673,0.0,0.0,0.0,0.0,0.0,0.0,0.1758988290794748,0.1758988290794748,0.1758988290794748,8.9767340402032,8.9767340402032,8.9767340402032,0.0,0.0,0.0,106.15679272333726
2004-10-22,97.18204421931824,22.31834068374252,179.99674029421251,97.18204421931824,97.18204421931824,6.846091174425117,6.846091174425117,6.846091174425117,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356219708,-1.6114527356219708,-1.6114527356219708,8.457543910047088,8.457543910047088,8.457543910047088,0.0,0.0,0.0,104.02813539374336
